#{"t_start": 1701742722.1063728, "env_id": "None"}
r,l,t---96.043714,102,33.122909
-239.250113,102,33.637909
-168.303614,102,34.15802
-98.780116,102,34.64354
-120.60563,102,35.147709
-257.675132,102,35.656709
-243.539671,102,36.166973
-376.333552,102,36.678973
-522.424407,102,37.192144
-320.399277,102,37.702242
-428.559142,102,38.217491
-226.771388,102,38.72049
-121.949337,102,39.218695
-512.363672,102,39.731695
-212.178838,102,40.243793
-95.682317,102,40.731444
-210.831988,102,41.240582
-372.9577,102,41.750891
-453.986991,102,42.263072
-167.529313,102,42.761073
-258.193936,102,43.273103
-281.245582,102,43.783103
-188.04993,102,44.291277
-280.40869,102,44.801277
-408.013189,102,45.312448
-121.468744,102,45.799079
-277.570457,102,46.302707
-142.893726,102,46.775709
-525.953721,102,47.299--381.316058,102,87.266384--25-832.850581,102,88.003--179.5-624.443888,102,89.---797.039204,102,90.472
